,year,state_code,county_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total,elapsed_time,prime,prime_originated,prime_amount,state,population,sthpi,mh_income
7948,2001,51,19,411896.414372625,662304.0,5729,371,140,8,2106,330,3808,4,3242,413,1094,1499,188,93,3466,2501,1216,174,97316.0,14599.0,6248,11,5032,3068,564988.0,VA,7198362,257.0375,50241
7949,2001,51,21,14968.0817866744,17246.0,308,4,3,0,91,29,195,0,152,33,90,40,3,1,199,112,83,16,4425.0,909.0,315,11,232,136,12821.0,VA,7198362,257.0375,50241
7950,2001,51,23,164280.23835762098,277239.0,2501,133,43,2,822,206,1649,2,1555,168,450,506,51,25,1641,962,524,86,46314.0,8850.0,2679,11,2155,1469,230925.0,VA,7198362,257.0375,50241
7951,2001,51,25,63354.365150658705,80165.0,1111,24,10,2,355,52,740,0,364,127,425,231,222,9,260,656,433,43,26693.0,3191.0,1147,11,714,321,53472.0,VA,7198362,257.0375,50241
7952,2001,51,27,41391.2672513798,38239.0,1026,3,2,0,472,191,368,0,372,129,385,145,0,7,652,372,298,32,13119.0,1788.0,1031,11,733,340,25120.0,VA,7198362,257.0375,50241
7953,2001,51,29,22966.8029777907,29634.0,435,26,1,2,141,40,283,0,191,28,131,114,96,6,169,193,153,19,9883.0,1376.0,464,11,311,172,19751.0,VA,7198362,257.0375,50241
7954,2001,51,31,225209.787749336,323786.0,3880,248,109,19,1413,306,2533,4,1967,310,973,1006,261,60,2156,1779,1039,180,69969.0,11702.0,4256,11,3217,1787,253817.0,VA,7198362,257.0375,50241
7955,2001,51,33,138748.439934932,179700.0,1873,237,94,8,723,256,1232,1,876,151,581,604,254,46,787,1125,657,92,49583.0,6387.0,2212,11,1555,784,130117.0,VA,7198362,257.0375,50241
7956,2001,51,35,104989.676184752,120847.0,1748,81,9,1,505,94,1240,0,812,150,487,390,6,20,1040,773,418,49,24783.0,2653.0,1839,11,1421,763,96064.0,VA,7198362,257.0375,50241
7957,2001,51,36,34700.840981751804,52318.0,572,42,11,1,194,76,356,0,256,48,180,142,149,23,174,280,183,31,12552.0,2432.0,626,11,443,225,39766.0,VA,7198362,257.0375,50241
7958,2001,51,37,35211.2672513797,45131.0,725,20,2,5,218,87,447,0,310,64,232,146,108,7,309,328,239,39,13048.0,2131.0,752,11,513,271,32083.0,VA,7198362,257.0375,50241
7959,2001,51,41,2166585.559796,3505531.0,24305,4496,1541,7,11708,1841,16796,4,15847,1674,4538,8290,2907,1104,13310,13028,5918,1174,488979.0,104974.0,30349,11,24431,14673,3016552.0,VA,7198362,257.0375,50241
7960,2001,51,43,87156.146237093,159322.0,939,60,28,0,362,66,599,0,594,59,122,252,25,31,618,353,137,32,13561.0,3576.0,1027,11,890,562,145761.0,VA,7198362,257.0375,50241
7961,2001,51,45,13338.0598953178,20567.0,219,24,4,0,62,12,173,0,118,23,50,56,0,1,140,106,72,17,4826.0,1187.0,247,11,175,101,15741.0,VA,7198362,257.0375,50241
7962,2001,51,47,268505.777415483,448315.0,3321,308,147,30,1271,304,2227,4,1902,247,698,959,199,87,2024,1496,893,163,86186.0,15857.0,3806,11,2913,1739,362129.0,VA,7198362,257.0375,50241
7963,2001,51,49,51871.9607723874,76091.0,975,73,17,2,295,91,681,0,371,108,341,247,174,13,304,576,403,53,25429.0,3685.0,1067,11,664,318,50662.0,VA,7198362,257.0375,50241
7964,2001,51,51,33074.6555170465,34118.0,857,3,0,2,341,128,393,0,363,115,318,66,8,8,600,246,209,37,8468.0,1376.0,862,11,653,326,25650.0,VA,7198362,257.0375,50241
7965,2001,51,53,128311.696852458,226643.0,1952,271,93,0,707,212,1397,0,932,169,632,583,256,30,855,1175,781,114,52978.0,7179.0,2316,11,1535,818,173665.0,VA,7198362,257.0375,50241
7966,2001,51,55,66.0,180.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,11,1,1,180.0,VA,7198362,257.0375,50241
7967,2001,51,57,42707.223468666605,52492.0,704,22,12,1,258,128,353,0,332,57,203,147,157,5,287,290,179,12,10243.0,934.0,739,11,560,320,42249.0,VA,7198362,257.0375,50241
7968,2001,51,59,14806234.5985621,26422308.0,122887,12398,2286,8,51816,6002,79753,8,81024,6593,10108,39854,4873,23508,59616,49582,12521,2971,1641899.0,424708.0,137579,11,125058,78053,24780409.0,VA,7198362,257.0375,50241
7969,2001,51,61,678872.581277425,1194799.0,6389,705,257,9,2691,526,4141,2,3925,398,864,2173,178,203,4287,2692,1140,249,136899.0,28813.0,7360,11,6220,3676,1057900.0,VA,7198362,257.0375,50241
7970,2001,51,63,39856.775307682,59786.0,720,54,11,2,215,55,517,0,374,61,194,158,11,7,420,349,256,52,16127.0,3296.0,787,11,531,322,43659.0,VA,7198362,257.0375,50241
7971,2001,51,64,419.0,939.0,7,0,1,0,8,0,0,0,8,0,0,0,0,0,8,0,0,0,0.0,0.0,8,11,8,8,939.0,VA,7198362,257.0375,50241
7972,2001,51,65,140141.489496396,224534.0,1869,284,75,4,878,149,1205,0,1244,130,342,516,124,54,1204,850,460,67,39435.0,6139.0,2232,11,1772,1177,185099.0,VA,7198362,257.0375,50241
7973,2001,51,67,318187.24624417396,499122.0,4436,216,61,11,1406,336,2981,1,2377,314,894,1139,186,72,2467,1999,1055,194,79113.0,14181.0,4724,11,3669,2183,420009.0,VA,7198362,257.0375,50241
7974,2001,51,69,429921.544497113,664541.0,5832,546,258,33,2448,401,3818,2,3729,435,1105,1400,104,149,3957,2459,1204,229,99268.0,21074.0,6669,11,5465,3500,565273.0,VA,7198362,257.0375,50241
7975,2001,51,71,52281.3271466975,69597.0,942,92,20,5,317,99,643,0,502,79,274,204,5,12,600,442,331,57,18371.0,3016.0,1059,11,728,445,51226.0,VA,7198362,257.0375,50241
7976,2001,51,73,216927.285471785,336996.0,2787,375,306,1,1201,244,2024,0,1647,191,685,946,170,51,1766,1482,693,117,49752.0,9290.0,3469,11,2776,1530,287244.0,VA,7198362,257.0375,50241
7977,2001,51,75,158962.670406001,288261.0,1717,83,21,1,591,108,1123,0,933,119,338,432,159,40,836,787,428,86,44195.0,8484.0,1822,11,1394,847,244066.0,VA,7198362,257.0375,50241
7978,2001,51,77,37570.6497382945,49522.0,803,45,2,0,259,48,543,0,315,88,274,173,8,5,457,380,278,38,15531.0,2069.0,850,11,572,277,33991.0,VA,7198362,257.0375,50241
7979,2001,51,79,98776.2718064807,151053.0,1429,149,50,4,529,134,969,0,831,119,333,349,47,45,918,622,393,62,32386.0,5101.0,1632,11,1239,769,118667.0,VA,7198362,257.0375,50241
7980,2001,51,81,25074.6716296511,31902.0,501,19,7,0,196,33,298,0,167,51,196,113,131,2,105,289,195,24,11045.0,1459.0,527,11,332,143,20857.0,VA,7198362,257.0375,50241
7981,2001,51,83,103173.22224501599,137754.0,2086,75,18,8,573,140,1474,0,786,217,731,453,333,20,703,1131,863,118,50439.0,6658.0,2187,11,1324,668,87315.0,VA,7198362,257.0375,50241
7982,2001,51,85,745805.796520041,1250868.0,9038,751,273,2,3946,584,5534,0,5500,563,1230,2771,362,228,5300,4174,1571,339,148685.0,33158.0,10064,11,8493,5161,1102183.0,VA,7198362,257.0375,50241
7983,2001,51,87,2039379.33877464,3250975.0,22937,3912,863,3,10332,1857,15517,9,14371,1471,4193,7680,3122,1246,11316,12031,5538,1097,443066.0,93377.0,27715,11,22177,13274,2807909.0,VA,7198362,257.0375,50241
7984,2001,51,89,188875.27513793198,290703.0,3735,165,52,8,1160,278,2514,8,1425,339,1236,960,467,30,1516,1947,1547,231,100008.0,14606.0,3960,11,2413,1194,190695.0,VA,7198362,257.0375,50241
7985,2001,51,91,2061.5956217286803,3478.0,36,1,0,0,5,1,31,0,16,0,10,11,0,1,17,19,11,1,921.0,58.0,37,11,26,15,2557.0,VA,7198362,257.0375,50241
7986,2001,51,93,201627.138011041,327299.0,2691,228,193,5,1119,162,1836,0,1398,199,642,878,283,48,1397,1389,687,101,52939.0,7906.0,3117,11,2430,1297,274360.0,VA,7198362,257.0375,50241
7987,2001,51,95,473689.13556374103,812723.0,4737,433,260,3,2312,218,2902,1,2983,282,627,1541,254,147,2951,2081,708,120,65719.0,11188.0,5433,11,4725,2863,747004.0,VA,7198362,257.0375,50241
7988,2001,51,97,23069.1416819922,30127.0,400,20,1,0,120,55,246,0,182,26,130,83,68,8,163,182,129,16,8187.0,1093.0,421,11,292,166,21940.0,VA,7198362,257.0375,50241
7989,2001,51,99,115783.867428209,172866.0,1422,116,114,3,637,154,863,1,806,125,336,388,142,37,817,659,302,40,24427.0,3319.0,1655,11,1353,766,148439.0,VA,7198362,257.0375,50241
7990,2001,51,101,71040.9549936355,109731.0,1049,153,34,1,416,119,702,0,607,85,243,302,90,31,559,557,275,59,20238.0,5060.0,1237,11,962,548,89493.0,VA,7198362,257.0375,50241
7991,2001,51,103,70286.2176899145,111316.0,799,13,7,0,250,48,521,0,391,37,164,227,76,7,343,393,185,27,12352.0,1557.0,819,11,634,364,98964.0,VA,7198362,257.0375,50241
7992,2001,51,105,33646.2891427364,36658.0,691,7,13,2,286,79,348,0,291,62,249,111,0,1,417,295,214,31,10349.0,1521.0,713,11,499,260,26309.0,VA,7198362,257.0375,50241
7993,2001,51,107,4641923.23863374,8591948.0,40432,4531,748,5,20064,1917,23733,2,26210,2226,3039,14241,1516,5451,22499,16250,3990,997,514416.0,133584.0,45716,11,41726,25213,8077532.0,VA,7198362,257.0375,50241
7994,2001,51,109,202221.49983025,280689.0,2765,182,70,3,915,268,1836,1,1338,199,776,707,215,47,1335,1423,869,122,64647.0,10957.0,3020,11,2151,1216,216042.0,VA,7198362,257.0375,50241
7995,2001,51,111,22889.5460602635,30109.0,465,5,5,1,158,33,285,0,161,53,176,86,77,3,151,245,189,24,10415.0,1420.0,476,11,287,137,19694.0,VA,7198362,257.0375,50241
7996,2001,51,113,41111.2453600231,62799.0,653,28,14,5,187,65,448,0,366,41,160,133,55,15,394,236,156,23,11716.0,1630.0,700,11,544,343,51083.0,VA,7198362,257.0375,50241
7997,2001,51,115,55535.6278469379,79172.0,703,37,20,0,235,50,475,0,412,54,141,153,31,9,436,284,135,20,11172.0,1951.0,760,11,625,392,68000.0,VA,7198362,257.0375,50241
7998,2001,51,117,134073.06900552,183181.0,2232,27,16,11,646,117,1522,1,961,195,689,441,276,30,889,1091,752,100,47620.0,6606.0,2286,11,1534,861,135561.0,VA,7198362,257.0375,50241
7999,2001,51,119,67253.30525534089,93144.0,844,33,18,0,287,84,524,0,538,49,121,187,74,15,530,276,128,19,9833.0,2299.0,895,11,767,519,83311.0,VA,7198362,257.0375,50241
8000,2001,51,121,316335.783194235,484502.0,4263,371,105,10,1844,224,2674,7,2456,377,875,1041,80,113,2761,1795,1012,209,77241.0,16038.0,4749,11,3737,2247,407261.0,VA,7198362,257.0375,50241
8001,2001,51,125,153041.757971427,174968.0,1613,41,18,0,526,113,1033,0,852,108,330,382,84,31,853,704,375,60,28415.0,4322.0,1672,11,1297,792,146553.0,VA,7198362,257.0375,50241
8002,2001,51,127,115284.790196636,252934.0,1530,188,47,1,577,128,1061,0,868,92,276,530,110,36,865,755,378,76,34536.0,7046.0,1766,11,1388,792,218398.0,VA,7198362,257.0375,50241
8003,2001,51,131,47941.076007922406,61929.0,682,31,8,0,212,63,446,0,330,53,180,158,95,19,289,318,181,19,10161.0,908.0,721,11,540,311,51768.0,VA,7198362,257.0375,50241
8004,2001,51,133,75925.7695289301,98812.0,813,14,17,0,304,54,486,0,407,66,170,201,84,8,376,376,172,21,10946.0,1638.0,844,11,672,386,87866.0,VA,7198362,257.0375,50241
8005,2001,51,135,38285.2395812712,52571.0,751,26,22,1,236,59,505,0,217,68,306,209,133,6,194,467,336,50,20564.0,3113.0,800,11,464,167,32007.0,VA,7198362,257.0375,50241
8006,2001,51,137,201005.139234691,288839.0,2650,114,56,21,1037,217,1586,1,1377,191,552,721,141,52,1489,1159,629,114,50055.0,10046.0,2841,11,2212,1263,238784.0,VA,7198362,257.0375,50241
8007,2001,51,139,74466.49072004651,105668.0,1270,83,33,2,367,103,917,1,540,134,425,289,20,24,697,647,438,59,30420.0,4651.0,1388,11,950,481,75248.0,VA,7198362,257.0375,50241
8008,2001,51,141,56730.15201584471,77436.0,1108,31,9,1,324,94,730,1,458,85,339,267,29,11,583,526,359,49,21020.0,3106.0,1149,11,790,409,56416.0,VA,7198362,257.0375,50241
8009,2001,51,143,224459.673737452,313674.0,4191,247,60,5,1368,261,2872,2,1906,419,1238,940,565,45,2073,1820,1578,267,99874.0,17990.0,4503,11,2925,1639,213800.0,VA,7198362,257.0375,50241
8010,2001,51,145,166632.161126048,272970.0,2150,195,83,2,787,204,1439,0,1281,139,385,625,100,36,1219,1075,456,71,38705.0,6320.0,2430,11,1974,1210,234265.0,VA,7198362,257.0375,50241
8011,2001,51,147,45003.114011883605,59910.0,830,35,14,2,271,65,545,0,380,82,265,154,189,7,316,369,273,31,16311.0,2126.0,881,11,608,349,43599.0,VA,7198362,257.0375,50241
8012,2001,51,149,182265.89842976897,253722.0,2093,269,269,1,882,204,1546,0,1167,167,586,712,350,64,985,1233,627,94,52177.0,7864.0,2632,11,2005,1073,201545.0,VA,7198362,257.0375,50241
8013,2001,51,153,4297566.9344679,7423936.0,38819,9243,3479,2,22655,3093,25788,7,27550,2461,5876,15656,4819,5968,20862,19894,7117,1603,726417.0,186929.0,51543,11,44426,25947,6697519.0,VA,7198362,257.0375,50241
8014,2001,51,155,126090.495275148,173014.0,2174,216,44,23,695,181,1579,2,1065,178,626,588,46,33,1215,1163,739,116,47277.0,7361.0,2457,11,1718,949,125737.0,VA,7198362,257.0375,50241
8015,2001,51,157,53408.201577309905,79725.0,550,27,8,0,135,33,417,0,297,32,88,168,7,9,323,246,139,32,13891.0,3414.0,585,11,446,265,65834.0,VA,7198362,257.0375,50241
8016,2001,51,159,27023.5022775503,35246.0,457,19,8,1,112,44,329,0,209,36,135,105,57,10,205,213,137,14,9630.0,934.0,485,11,348,195,25616.0,VA,7198362,257.0375,50241
8017,2001,51,161,548031.855531208,845790.0,7288,733,266,0,2792,534,4957,4,4867,457,1208,1755,183,218,4643,3243,1539,300,129805.0,25497.0,8287,11,6748,4567,715985.0,VA,7198362,257.0375,50241
8018,2001,51,163,91081.6485146435,149118.0,1519,55,12,1,362,100,1124,1,727,99,326,435,12,23,952,600,351,44,25066.0,3328.0,1587,11,1236,683,124052.0,VA,7198362,257.0375,50241
8019,2001,51,165,260811.505609001,405198.0,3995,212,95,1,1403,198,2697,5,2211,270,915,907,44,98,2672,1489,983,170,80710.0,13602.0,4303,11,3320,2041,324488.0,VA,7198362,257.0375,50241
8020,2001,51,167,56194.119790635596,66401.0,1262,16,2,2,520,174,588,0,522,124,427,209,7,8,812,455,285,40,15660.0,1861.0,1282,11,997,482,50741.0,VA,7198362,257.0375,50241
8021,2001,51,169,51753.1854647054,58323.0,1052,14,8,2,485,94,496,1,514,123,311,128,6,13,785,272,173,28,8861.0,1293.0,1076,11,903,486,49462.0,VA,7198362,257.0375,50241
8022,2001,51,171,162617.282140334,231115.0,2371,186,63,15,881,204,1550,0,1564,154,453,464,26,54,1720,835,452,55,33104.0,4574.0,2635,11,2183,1509,198011.0,VA,7198362,257.0375,50241
8023,2001,51,173,82640.261472628,99706.0,1828,10,6,13,725,125,1007,0,868,147,572,270,12,16,1187,642,525,80,28211.0,4398.0,1857,11,1332,788,71495.0,VA,7198362,257.0375,50241
8024,2001,51,175,53283.5345027595,78656.0,928,66,36,0,272,84,674,0,387,69,314,260,140,11,379,500,350,58,22259.0,3776.0,1030,11,680,329,56397.0,VA,7198362,257.0375,50241
8025,2001,51,177,971074.6222733391,1553515.0,10228,1946,1253,75,5419,990,7091,2,6747,724,2344,3687,881,502,6387,5732,2620,482,228922.0,44373.0,13502,11,10882,6265,1324593.0,VA,7198362,257.0375,50241
8026,2001,51,179,1133894.9539751,1929370.0,10632,1726,1706,6,5678,1085,7306,1,7519,734,2006,3811,1058,711,6165,6136,2287,499,229978.0,53032.0,14070,11,11783,7020,1699392.0,VA,7198362,257.0375,50241
8027,2001,51,181,26448.988442496,37508.0,426,37,17,0,129,31,320,0,163,40,145,132,98,3,142,237,175,22,11909.0,1521.0,480,11,305,141,25599.0,VA,7198362,257.0375,50241
8028,2001,51,183,33618.0541165658,41688.0,610,39,15,0,234,50,380,0,187,69,275,133,143,8,150,363,256,32,14769.0,1821.0,664,11,408,155,26919.0,VA,7198362,257.0375,50241
8029,2001,51,185,114486.703854861,125687.0,2196,27,11,1,873,212,1149,1,948,223,667,397,15,28,1301,891,582,93,30498.0,4877.0,2235,11,1653,855,95189.0,VA,7198362,257.0375,50241
8030,2001,51,187,248163.60806338198,369839.0,2983,534,203,11,1335,263,2130,3,1870,239,616,1006,70,82,2098,1481,842,134,67205.0,11342.0,3731,11,2889,1736,302634.0,VA,7198362,257.0375,50241
8031,2001,51,191,204317.883540815,286426.0,3729,64,21,5,1277,335,2201,6,1904,312,952,651,15,30,2500,1274,759,114,51146.0,8240.0,3819,11,3060,1790,235280.0,VA,7198362,257.0375,50241
8032,2001,51,193,96816.5068326512,121897.0,1324,82,43,2,475,160,816,0,738,89,318,306,202,38,639,572,322,38,23257.0,2910.0,1451,11,1129,700,98640.0,VA,7198362,257.0375,50241
8033,2001,51,195,104251.048337814,109282.0,2271,8,6,1,997,252,1037,0,800,260,932,294,15,20,1478,773,659,98,31813.0,4428.0,2286,11,1627,702,77469.0,VA,7198362,257.0375,50241
8034,2001,51,197,90627.8570943566,117893.0,1898,48,18,4,724,128,1114,2,789,182,679,318,18,18,1148,784,491,67,28757.0,3543.0,1968,11,1477,722,89136.0,VA,7198362,257.0375,50241
8035,2001,51,199,432012.964987989,902315.0,4408,535,771,0,2526,268,2917,3,3342,260,576,1536,341,271,3015,2087,718,123,134981.0,9728.0,5714,11,4996,3219,767334.0,VA,7198362,257.0375,50241
8036,2001,51,400,26.0,57.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1,11,1,1,57.0,VA,7198362,257.0375,50241
8037,2001,51,510,1630373.33890925,2734091.0,13402,1318,242,2,7213,531,7205,15,9041,638,948,4337,679,1215,7831,5239,1089,316,116044.0,30725.0,14964,11,13875,8725,2618047.0,VA,7198362,257.0375,50241
8038,2001,51,515,27011.9504385348,38106.0,492,23,8,0,162,57,304,0,197,50,143,133,21,15,235,252,187,24,12495.0,1570.0,523,11,336,173,25611.0,VA,7198362,257.0375,50241
8039,2001,51,520,61448.8190903952,108881.0,1173,43,12,0,464,83,681,0,509,105,328,286,16,19,746,447,298,45,17599.0,3005.0,1228,11,930,464,91282.0,VA,7198362,257.0375,50241
8040,2001,51,530,28690.20157731,39214.0,524,45,8,2,139,37,403,0,248,32,143,156,8,8,322,241,151,26,10262.0,1705.0,579,11,428,222,28952.0,VA,7198362,257.0375,50241
8041,2001,51,540,199747.959548738,254115.0,2180,183,22,2,896,182,1292,17,1426,144,314,503,193,68,1302,824,409,76,31525.0,7079.0,2387,11,1978,1350,222590.0,VA,7198362,257.0375,50241
8042,2001,51,550,1550201.91617611,2484110.0,16206,3409,2952,3,7869,1731,12966,4,11796,1170,3437,6167,2734,872,9313,9651,4280,774,330478.0,63705.0,22570,11,18290,11022,2153632.0,VA,7198362,257.0375,50241
8043,2001,51,560,14685.4423822325,14027.0,282,9,0,0,65,34,192,0,107,16,87,81,18,2,106,165,130,15,6569.0,675.0,291,11,161,92,7458.0,VA,7198362,257.0375,50241
8044,2001,51,570,84315.43537982959,117085.0,1074,207,90,0,534,89,747,1,716,83,199,373,35,50,714,572,284,45,18933.0,2643.0,1371,11,1087,671,98152.0,VA,7198362,257.0375,50241
8045,2001,51,580,19866.0598953178,21112.0,425,10,3,0,139,41,258,0,213,24,109,92,18,10,235,175,125,21,6284.0,894.0,438,11,313,192,14828.0,VA,7198362,257.0375,50241
8046,2001,51,590,159203.565504319,231223.0,2850,210,60,1,1004,202,1914,1,1222,280,927,692,637,43,1088,1353,1291,188,73425.0,11522.0,3121,11,1830,1034,157798.0,VA,7198362,257.0375,50241
8047,2001,51,595,16683.207356062,21309.0,320,14,12,0,144,23,176,3,109,30,127,80,81,4,62,199,122,11,6330.0,542.0,346,11,224,98,14979.0,VA,7198362,257.0375,50241
8048,2001,51,600,286186.65762484696,509594.0,2702,222,23,0,1231,142,1574,0,1715,147,207,878,62,522,1394,969,268,65,31441.0,8228.0,2947,11,2679,1650,478153.0,VA,7198362,257.0375,50241
8049,2001,51,610,148192.249915125,274582.0,1221,81,7,0,417,61,831,0,769,68,82,390,22,124,708,455,90,17,12113.0,2695.0,1309,11,1219,752,262469.0,VA,7198362,257.0375,50241
8050,2001,51,620,25924.0103338526,34677.0,406,33,18,0,126,33,298,0,158,36,140,123,86,1,133,237,162,29,9748.0,1839.0,457,11,295,129,24929.0,VA,7198362,257.0375,50241
8051,2001,51,630,82534.5345027596,130991.0,953,73,28,0,472,88,491,3,532,67,185,270,66,19,546,423,180,25,14381.0,1587.0,1054,11,874,507,116610.0,VA,7198362,257.0375,50241
8052,2001,51,640,24227.1635733488,32603.0,482,35,2,0,210,22,287,0,166,49,195,109,4,5,200,310,153,20,8829.0,1110.0,519,11,366,146,23774.0,VA,7198362,257.0375,50241
8053,2001,51,650,639586.868857012,1053699.0,7609,1693,1675,2,3660,831,6480,8,4804,674,2229,3272,2294,355,3172,5158,3214,465,212020.0,31178.0,10979,11,7765,4339,841679.0,VA,7198362,257.0375,50241
8054,2001,51,660,115339.49072004699,165036.0,1555,138,37,0,762,74,891,3,1026,98,275,331,56,138,1057,479,249,36,18777.0,3428.0,1730,11,1481,990,146259.0,VA,7198362,257.0375,50241
8055,2001,51,670,101617.02522280699,108259.0,1405,268,94,0,567,154,1046,0,692,110,489,476,206,35,653,873,572,82,33348.0,4827.0,1767,11,1195,610,74911.0,VA,7198362,257.0375,50241
8056,2001,51,678,24228.5460602635,41297.0,321,5,4,1,85,25,221,0,161,25,43,102,12,6,185,128,57,8,4807.0,669.0,331,11,274,153,36490.0,VA,7198362,257.0375,50241
8057,2001,51,680,298560.993881748,409516.0,4405,409,126,2,1862,288,2787,5,2362,288,982,1310,541,70,2183,2148,1127,196,66823.0,12077.0,4942,11,3815,2166,342693.0,VA,7198362,257.0375,50241
8058,2001,51,683,361920.052553415,603467.0,3444,1172,215,2,1942,271,2618,2,2586,227,588,1432,288,661,1995,1889,786,167,72800.0,17444.0,4833,11,4047,2419,530667.0,VA,7198362,257.0375,50241
8059,2001,51,685,71949.2222450154,112553.0,746,344,32,0,404,78,640,0,498,43,210,371,46,230,336,510,291,52,23351.0,4637.0,1122,11,831,446,89202.0,VA,7198362,257.0375,50241
8060,2001,51,690,53610.2775852323,73689.0,1100,43,17,6,436,63,667,0,348,97,437,284,243,10,310,603,545,84,31066.0,4242.0,1166,11,621,264,42623.0,VA,7198362,257.0375,50241
8061,2001,51,700,788255.487254248,1265661.0,8827,2188,2127,0,5276,864,6993,9,6035,791,2570,3746,1994,546,4871,5731,3117,453,199541.0,33154.0,13142,11,10025,5582,1066120.0,VA,7198362,257.0375,50241
8062,2001,51,710,941461.246449327,1316849.0,11525,2072,1671,2,5207,1472,8531,60,7110,896,3248,4016,2215,603,5152,7300,4169,709,266501.0,48576.0,15270,11,11101,6401,1050348.0,VA,7198362,257.0375,50241
8063,2001,51,720,9818.95621728681,10738.0,199,1,0,0,81,14,105,0,74,28,69,29,2,2,134,62,47,4,1810.0,122.0,200,11,153,70,8928.0,VA,7198362,257.0375,50241
8064,2001,51,730,152322.72329891598,172113.0,2462,366,132,0,805,313,1840,2,907,199,1034,820,769,45,351,1795,1283,211,69979.0,11615.0,2960,11,1677,696,102134.0,VA,7198362,257.0375,50241
8065,2001,51,735,77236.0206677055,122475.0,797,99,87,0,333,51,598,1,569,47,89,278,5,19,571,388,133,26,10665.0,2120.0,983,11,850,543,111810.0,VA,7198362,257.0375,50241
8066,2001,51,740,471921.67550575297,666111.0,6176,1609,826,1,2890,726,4986,10,3597,531,2125,2359,1750,195,2352,4315,2787,468,169221.0,28402.0,8612,11,5825,3129,496890.0,VA,7198362,257.0375,50241
8067,2001,51,750,37952.884764465,54847.0,591,62,17,3,255,39,379,0,347,48,134,144,22,4,376,271,167,42,10725.0,2796.0,673,11,506,305,44122.0,VA,7198362,257.0375,50241
8068,2001,51,760,1095051.42858256,1497973.0,13285,1851,260,0,5564,1340,8449,43,6973,961,3293,4169,2747,338,4953,7358,4329,828,261058.0,53808.0,15396,11,11067,6145,1236915.0,VA,7198362,257.0375,50241
8069,2001,51,761,58.0,160.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,11,1,1,160.0,VA,7198362,257.0375,50241
8070,2001,51,770,442524.489156898,666954.0,7105,1041,189,0,2778,700,4842,15,3992,561,1938,1844,804,184,3525,3822,2583,501,158696.0,30126.0,8335,11,5752,3491,508258.0,VA,7198362,257.0375,50241
8071,2001,51,775,123826.03100155901,174890.0,1630,155,40,0,630,159,1031,5,1034,108,282,401,27,26,1038,734,364,77,27220.0,5703.0,1825,11,1461,957,147670.0,VA,7198362,257.0375,50241
8072,2001,51,780,24703.2672513798,33267.0,473,22,5,4,150,28,325,1,174,44,159,127,75,1,159,269,216,22,12291.0,1138.0,504,11,288,152,20976.0,VA,7198362,257.0375,50241
8073,2001,51,790,102841.031001558,120968.0,1380,184,62,2,526,96,1004,2,730,74,361,463,68,36,829,695,453,54,29788.0,3578.0,1628,11,1175,676,91180.0,VA,7198362,257.0375,50241
8074,2001,51,800,499098.748182225,812848.0,5414,1003,1241,1,3232,549,3877,1,3585,421,1509,2144,1270,197,2657,3535,1755,266,124302.0,19541.0,7659,11,5904,3319,688546.0,VA,7198362,257.0375,50241
8075,2001,51,810,3292290.26073013,5180708.0,31649,6777,7227,4,16343,3549,25747,18,24494,1998,6202,12963,3471,2674,19995,19517,7736,1264,605026.0,106356.0,45657,11,37921,23230,4575682.0,VA,7198362,257.0375,50241
8076,2001,51,820,74926.933102279,108579.0,1163,141,53,26,557,61,762,3,553,75,343,412,34,27,708,614,406,51,28655.0,3765.0,1383,11,977,502,79924.0,VA,7198362,257.0375,50241
8077,2001,51,830,53466.349038054104,93295.0,566,45,24,0,332,25,278,0,343,32,74,186,27,19,330,259,70,15,6089.0,1890.0,635,11,565,328,87206.0,VA,7198362,257.0375,50241
8078,2001,51,840,97117.84553685301,143118.0,1237,148,29,0,556,75,777,6,808,84,219,303,55,63,839,457,261,46,19123.0,3575.0,1414,11,1153,762,123995.0,VA,7198362,257.0375,50241
8079,2002,1,1,237539.044033714,339672.0,3261,276,295,1,1437,202,2192,2,1848,261,774,950,252,75,2069,1437,680,85,51959.0,6270.0,3833,12,3153,1763,287713.0,AL,4480089,229.58749999999998,37603
8080,2002,1,3,1648049.287541,2333622.0,17143,642,274,36,6677,585,10821,12,10173,1172,2452,4298,587,523,12065,4920,2505,518,242325.0,53644.0,18095,12,15590,9655,2091297.0,AL,4480089,229.58749999999998,37603
8081,2002,1,5,78118.5854905178,110587.0,1344,59,13,6,458,77,887,0,515,80,391,436,230,41,664,487,348,78,24956.0,6284.0,1422,12,1074,437,85631.0,AL,4480089,229.58749999999998,37603
8082,2002,1,7,59371.7953354774,80804.0,1077,40,16,3,413,57,665,1,503,91,253,289,66,20,705,345,205,34,13935.0,2011.0,1136,12,931,469,66869.0,AL,4480089,229.58749999999998,37603
