,year,state,race,sex,age,population
36958,2005,HI,2,2,4,85615
36959,2005,HI,2,2,5,76287
36960,2005,IA,1,1,1,384518
36961,2005,IA,1,1,2,271845
36962,2005,IA,1,1,3,299890
36963,2005,IA,1,1,4,251296
36964,2005,IA,1,1,5,178419
36965,2005,IA,1,2,1,366114
36966,2005,IA,1,2,2,261559
36967,2005,IA,1,2,3,298749
36968,2005,IA,1,2,4,253453
36969,2005,IA,1,2,5,251132
36970,2005,IA,2,1,1,30194
36971,2005,IA,2,1,2,20723
36972,2005,IA,2,1,3,14508
36973,2005,IA,2,1,4,7275
36974,2005,IA,2,1,5,2767
36975,2005,IA,2,2,1,28924
36976,2005,IA,2,2,2,18595
36977,2005,IA,2,2,3,13272
36978,2005,IA,2,2,4,7480
36979,2005,IA,2,2,5,3741
36980,2005,ID,1,1,1,214300
36981,2005,ID,1,1,2,143450
36982,2005,ID,1,1,3,140512
36983,2005,ID,1,1,4,116634
36984,2005,ID,1,1,5,72863
36985,2005,ID,1,2,1,203525
36986,2005,ID,1,2,2,135699
36987,2005,ID,1,2,3,139355
36988,2005,ID,1,2,4,116585
36989,2005,ID,1,2,5,88371
36990,2005,ID,2,1,1,10830
36991,2005,ID,2,1,2,7647
36992,2005,ID,2,1,3,5508
36993,2005,ID,2,1,4,3225
36994,2005,ID,2,1,5,1289
36995,2005,ID,2,2,1,10575
36996,2005,ID,2,2,2,7010
36997,2005,ID,2,2,3,5783
36998,2005,ID,2,2,4,3471
36999,2005,ID,2,2,5,1609
37000,2005,IL,1,1,1,1390728
37001,2005,IL,1,1,2,1048973
37002,2005,IL,1,1,3,1140959
37003,2005,IL,1,1,4,851075
37004,2005,IL,1,1,5,538233
37005,2005,IL,1,2,1,1313871
37006,2005,IL,1,2,2,993111
37007,2005,IL,1,2,3,1123781
37008,2005,IL,1,2,4,879107
37009,2005,IL,1,2,5,766539
37010,2005,IL,2,1,1,430711
37011,2005,IL,2,1,2,280924
37012,2005,IL,2,1,3,254406
37013,2005,IL,2,1,4,165745
37014,2005,IL,2,1,5,84318
37015,2005,IL,2,2,1,417603
37016,2005,IL,2,2,2,303412
37017,2005,IL,2,2,3,293831
37018,2005,IL,2,2,4,204349
37019,2005,IL,2,2,5,128227
37020,2005,IN,1,1,1,783491
37021,2005,IN,1,1,2,559032
37022,2005,IN,1,1,3,617280
37023,2005,IN,1,1,4,486061
37024,2005,IN,1,1,5,301062
37025,2005,IN,1,2,1,743685
37026,2005,IN,1,2,2,541512
37027,2005,IN,1,2,3,615363
37028,2005,IN,1,2,4,502828
37029,2005,IN,1,2,5,424228
37030,2005,IN,2,1,1,128498
37031,2005,IN,2,1,2,80466
37032,2005,IN,2,1,3,69222
37033,2005,IN,2,1,4,41635
37034,2005,IN,2,1,5,20388
37035,2005,IN,2,2,1,124581
37036,2005,IN,2,2,2,84047
37037,2005,IN,2,2,3,75558
37038,2005,IN,2,2,4,49096
37039,2005,IN,2,2,5,30583
37040,2005,KR,1,1,1,14723
37041,2005,KR,1,1,2,12166
37042,2005,KR,1,1,3,12234
37043,2005,KR,1,1,4,7291
37044,2005,KR,1,1,5,5308
37045,2005,KR,1,2,1,13605
37046,2005,KR,1,2,2,12280
37047,2005,KR,1,2,3,11793
37048,2005,KR,1,2,4,7476
37049,2005,KR,1,2,5,7902
37050,2005,KR,2,1,1,18553
37051,2005,KR,2,1,2,10839
37052,2005,KR,2,1,3,9118
37053,2005,KR,2,1,4,4961
37054,2005,KR,2,1,5,2690
37055,2005,KR,2,2,1,17643
37056,2005,KR,2,2,2,13482
37057,2005,KR,2,2,3,10959
37058,2005,KR,2,2,4,6489
37059,2005,KR,2,2,5,4425
37060,2005,KS,1,1,1,354041
37061,2005,KS,1,1,2,244896
37062,2005,KS,1,1,3,263701
37063,2005,KS,1,1,4,212912
37064,2005,KS,1,1,5,142678
37065,2005,KS,1,2,1,334731
37066,2005,KS,1,2,2,237108
37067,2005,KS,1,2,3,264266
37068,2005,KS,1,2,4,216150
37069,2005,KS,1,2,5,196722
37070,2005,KS,2,1,1,51753
37071,2005,KS,2,1,2,35180
37072,2005,KS,2,1,3,28527
37073,2005,KS,2,1,4,16387
37074,2005,KS,2,1,5,7266
37075,2005,KS,2,2,1,48944
37076,2005,KS,2,2,2,33198
37077,2005,KS,2,2,3,28716
37078,2005,KS,2,2,4,17804
37079,2005,KS,2,2,5,10319
37080,2005,KY,1,1,1,506860
37081,2005,KY,1,1,2,383840
37082,2005,KY,1,1,3,419445
37083,2005,KY,1,1,4,341701
37084,2005,KY,1,1,5,208377
37085,2005,KY,1,2,1,480232
37086,2005,KY,1,2,2,376559
37087,2005,KY,1,2,3,426056
37088,2005,KY,1,2,4,357759
37089,2005,KY,1,2,5,289923
37090,2005,KY,2,1,1,67614
37091,2005,KY,2,1,2,47338
37092,2005,KY,2,1,3,41749
37093,2005,KY,2,1,4,24703
37094,2005,KY,2,1,5,11457
37095,2005,KY,2,2,1,64563
37096,2005,KY,2,2,2,45607
37097,2005,KY,2,2,3,42861
37098,2005,KY,2,2,4,27988
37099,2005,KY,2,2,5,18110
37100,2005,LA,1,1,1,374333
37101,2005,LA,1,1,2,293992
37102,2005,LA,1,1,3,318207
37103,2005,LA,1,1,4,263302
37104,2005,LA,1,1,5,167062
37105,2005,LA,1,2,1,356988
37106,2005,LA,1,2,2,284962
37107,2005,LA,1,2,3,315946
37108,2005,LA,1,2,4,271628
37109,2005,LA,1,2,5,228738
37110,2005,LA,2,1,1,271440
37111,2005,LA,2,1,2,163436
37112,2005,LA,2,1,3,145785
37113,2005,LA,2,1,4,102252
37114,2005,LA,2,1,5,48386
37115,2005,LA,2,2,1,263471
37116,2005,LA,2,2,2,178453
37117,2005,LA,2,2,3,167577
37118,2005,LA,2,2,4,120283
37119,2005,LA,2,2,5,75155
37120,2005,MA,1,1,1,707559
37121,2005,MA,1,1,2,517820
37122,2005,MA,1,1,3,645486
37123,2005,MA,1,1,4,496468
37124,2005,MA,1,1,5,323597
37125,2005,MA,1,2,1,676845
37126,2005,MA,1,2,2,523939
37127,2005,MA,1,2,3,671758
37128,2005,MA,1,2,4,533058
37129,2005,MA,1,2,5,473512
37130,2005,MA,2,1,1,136745
37131,2005,MA,2,1,2,107829
37132,2005,MA,2,1,3,89566
37133,2005,MA,2,1,4,47335
37134,2005,MA,2,1,5,21875
37135,2005,MA,2,2,1,133768
37136,2005,MA,2,2,2,115204
37137,2005,MA,2,2,3,96028
37138,2005,MA,2,2,4,53867
37139,2005,MA,2,2,5,31031
37140,2005,MD,1,1,1,467608
37141,2005,MD,1,1,2,333050
37142,2005,MD,1,1,3,421723
37143,2005,MD,1,1,4,335702
37144,2005,MD,1,1,5,203253
37145,2005,MD,1,2,1,443883
37146,2005,MD,1,2,2,322964
37147,2005,MD,1,2,3,429960
37148,2005,MD,1,2,4,349665
37149,2005,MD,1,2,5,280178
37150,2005,MD,2,1,1,316054
37151,2005,MD,2,1,2,203418
37152,2005,MD,2,1,3,221758
37153,2005,MD,2,1,4,136073
37154,2005,MD,2,1,5,61979
37155,2005,MD,2,2,1,306973
37156,2005,MD,2,2,2,230596
37157,2005,MD,2,2,3,263083
37158,2005,MD,2,2,4,171363
37159,2005,MD,2,2,5,93096
37160,2005,ME,1,1,1,161320
37161,2005,ME,1,1,2,107605
37162,2005,ME,1,1,3,147580
37163,2005,ME,1,1,4,128457
37164,2005,ME,1,1,5,80790
37165,2005,ME,1,2,1,152315
37166,2005,ME,1,2,2,108865
37167,2005,ME,1,2,3,153509
37168,2005,ME,1,2,4,131705
37169,2005,ME,1,2,5,108945
37170,2005,ME,2,1,1,7657
37171,2005,ME,2,1,2,4662
37172,2005,ME,2,1,3,3823
37173,2005,ME,2,1,4,2068
37174,2005,ME,2,1,5,721
37175,2005,ME,2,2,1,7591
37176,2005,ME,2,2,2,4381
37177,2005,ME,2,2,3,3840
37178,2005,ME,2,2,4,2029
37179,2005,ME,2,2,5,924
37180,2005,MI,1,1,1,1124886
37181,2005,MI,1,1,2,776403
37182,2005,MI,1,1,3,939999
37183,2005,MI,1,1,4,753709
37184,2005,MI,1,1,5,470688
37185,2005,MI,1,2,1,1065717
37186,2005,MI,1,2,2,752174
37187,2005,MI,1,2,3,935239
37188,2005,MI,1,2,4,770503
37189,2005,MI,1,2,5,642592
37190,2005,MI,2,1,1,321942
37191,2005,MI,2,1,2,194924
37192,2005,MI,2,1,3,180206
37193,2005,MI,2,1,4,117406
37194,2005,MI,2,1,5,56654
37195,2005,MI,2,2,1,311270
37196,2005,MI,2,2,2,209965
37197,2005,MI,2,2,3,201685
37198,2005,MI,2,2,4,139843
37199,2005,MI,2,2,5,85332
37200,2005,MN,1,1,1,622203
37201,2005,MN,1,1,2,452883
37202,2005,MN,1,1,3,538000
37203,2005,MN,1,1,4,410734
37204,2005,MN,1,1,5,255568
37205,2005,MN,1,2,1,593604
37206,2005,MN,1,2,2,433476
37207,2005,MN,1,2,3,533692
37208,2005,MN,1,2,4,415189
37209,2005,MN,1,2,5,345390
37210,2005,MN,2,1,1,109011
37211,2005,MN,2,1,2,68536
37212,2005,MN,2,1,3,52012
37213,2005,MN,2,1,4,23056
37214,2005,MN,2,1,5,8049
37215,2005,MN,2,2,1,105059
37216,2005,MN,2,2,2,69491
37217,2005,MN,2,2,3,49021
37218,2005,MN,2,2,4,23860
37219,2005,MN,2,2,5,10764
37220,2005,MO,1,1,1,669244
37221,2005,MO,1,1,2,482265
37222,2005,MO,1,1,3,545518
37223,2005,MO,1,1,4,439535
37224,2005,MO,1,1,5,299354
37225,2005,MO,1,2,1,635359
37226,2005,MO,1,2,2,476066
37227,2005,MO,1,2,3,546042
37228,2005,MO,1,2,4,461933
37229,2005,MO,1,2,5,410584
37230,2005,MO,2,1,1,145488
37231,2005,MO,2,1,2,89486
37232,2005,MO,2,1,3,81855
37233,2005,MO,2,1,4,50035
37234,2005,MO,2,1,5,24650
37235,2005,MO,2,2,1,141814
37236,2005,MO,2,2,2,97629
37237,2005,MO,2,2,3,92505
37238,2005,MO,2,2,4,61590
37239,2005,MO,2,2,5,39348
37240,2005,MS,1,1,1,232000
37241,2005,MS,1,1,2,175063
37242,2005,MS,1,1,3,191419
37243,2005,MS,1,1,4,164446
37244,2005,MS,1,1,5,110717
37245,2005,MS,1,2,1,219275
37246,2005,MS,1,2,2,167319
37247,2005,MS,1,2,3,187069
37248,2005,MS,1,2,4,170881
37249,2005,MS,1,2,5,153558
37250,2005,MS,2,1,1,197398
37251,2005,MS,2,1,2,117043
37252,2005,MS,2,1,3,102448
37253,2005,MS,2,1,4,69504
37254,2005,MS,2,1,5,33590
37255,2005,MS,2,2,1,193659
37256,2005,MS,2,2,2,131869
37257,2005,MS,2,2,3,122948
37258,2005,MS,2,2,4,81217
37259,2005,MS,2,2,5,54806
37260,2005,MT,1,1,1,112349
37261,2005,MT,1,1,2,82077
37262,2005,MT,1,1,3,91692
37263,2005,MT,1,1,4,89444
37264,2005,MT,1,1,5,56438
37265,2005,MT,1,2,1,105781
37266,2005,MT,1,2,2,76361
37267,2005,MT,1,2,3,92934
37268,2005,MT,1,2,4,86928
37269,2005,MT,1,2,5,68912
37270,2005,MT,2,1,1,16290
37271,2005,MT,2,1,2,8743
37272,2005,MT,2,1,3,7153
37273,2005,MT,2,1,4,4404
37274,2005,MT,2,1,5,1732
37275,2005,MT,2,2,1,15714
37276,2005,MT,2,2,2,8460
37277,2005,MT,2,2,3,7537
37278,2005,MT,2,2,4,4804
37279,2005,MT,2,2,5,2349
37280,2005,NC,1,1,1,842280
37281,2005,NC,1,1,2,663705
37282,2005,NC,1,1,3,731995
37283,2005,NC,1,1,4,581289
37284,2005,NC,1,1,5,367641
37285,2005,NC,1,2,1,792834
37286,2005,NC,1,2,2,629269
37287,2005,NC,1,2,3,725648
37288,2005,NC,1,2,4,615073
37289,2005,NC,1,2,5,506916
37290,2005,NC,2,1,1,372798
37291,2005,NC,2,1,2,236130
37292,2005,NC,2,1,3,231615
37293,2005,NC,2,1,4,151308
37294,2005,NC,2,1,5,69457
37295,2005,NC,2,2,1,363230
37296,2005,NC,2,2,2,261582
37297,2005,NC,2,2,3,267647
37298,2005,NC,2,2,4,180384
37299,2005,NC,2,2,5,114606
37300,2005,ND,1,1,1,77914
37301,2005,ND,1,1,2,64876
37302,2005,ND,1,1,3,62684
37303,2005,ND,1,1,4,54862
37304,2005,ND,1,1,5,39197
37305,2005,ND,1,2,1,73193
37306,2005,ND,1,2,2,57908
37307,2005,ND,1,2,3,61110
37308,2005,ND,1,2,4,52210
37309,2005,ND,1,2,5,52794
37310,2005,ND,2,1,1,10607
37311,2005,ND,2,1,2,6991
37312,2005,ND,2,1,3,4376
37313,2005,ND,2,1,4,2226
37314,2005,ND,2,1,5,813
37315,2005,ND,2,2,1,9986
37316,2005,ND,2,2,2,6206
37317,2005,ND,2,2,3,4560
37318,2005,ND,2,2,4,2424
37319,2005,ND,2,2,5,1152
37320,2005,NE,1,1,1,230448
37321,2005,NE,1,1,2,164793
37322,2005,NE,1,1,3,173692
37323,2005,NE,1,1,4,139566
37324,2005,NE,1,1,5,95266
37325,2005,NE,1,2,1,219627
37326,2005,NE,1,2,2,157093
37327,2005,NE,1,2,3,170932
37328,2005,NE,1,2,4,141749
37329,2005,NE,1,2,5,131063
37330,2005,NE,2,1,1,27275
37331,2005,NE,2,1,2,17696
37332,2005,NE,2,1,3,13139
37333,2005,NE,2,1,4,7244
37334,2005,NE,2,1,5,2910
37335,2005,NE,2,2,1,26131
37336,2005,NE,2,2,2,17085
37337,2005,NE,2,2,3,13574
37338,2005,NE,2,2,4,8027
37339,2005,NE,2,2,5,4187
37340,2005,NH,1,1,1,168558
37341,2005,NH,1,1,2,108015
37342,2005,NH,1,1,3,154118
37343,2005,NH,1,1,4,119002
37344,2005,NH,1,1,5,66855
37345,2005,NH,1,2,1,160580
37346,2005,NH,1,2,2,107829
37347,2005,NH,1,2,3,156405
37348,2005,NH,1,2,4,121023
37349,2005,NH,1,2,5,88953
37350,2005,NH,2,1,1,8137
37351,2005,NH,2,1,2,6717
37352,2005,NH,2,1,3,5598
37353,2005,NH,2,1,4,2670
37354,2005,NH,2,1,5,890
37355,2005,NH,2,2,1,7981
37356,2005,NH,2,2,2,6318
37357,2005,NH,2,2,3,5115
37358,2005,NH,2,2,4,2727
37359,2005,NH,2,2,5,1001
37360,2005,NJ,1,1,1,881497
37361,2005,NJ,1,1,2,594554
37362,2005,NJ,1,1,3,789773
37363,2005,NJ,1,1,4,590681
37364,2005,NJ,1,1,5,395155
37365,2005,NJ,1,2,1,832309
37366,2005,NJ,1,2,2,567040
37367,2005,NJ,1,2,3,803066
37368,2005,NJ,1,2,4,629571
37369,2005,NJ,1,2,5,570439
37370,2005,NJ,2,1,1,314356
37371,2005,NJ,2,1,2,222079
37372,2005,NJ,2,1,3,226500
37373,2005,NJ,2,1,4,131153
37374,2005,NJ,2,1,5,62681
37375,2005,NJ,2,2,1,303937
37376,2005,NJ,2,2,2,234855
37377,2005,NJ,2,2,3,252398
37378,2005,NJ,2,2,4,157552
37379,2005,NJ,2,2,5,92378
37380,2005,NM,1,1,1,233564
37381,2005,NM,1,1,2,162420
37382,2005,NM,1,1,3,171774
37383,2005,NM,1,1,4,148617
37384,2005,NM,1,1,5,97580
37385,2005,NM,1,2,1,223445
37386,2005,NM,1,2,2,156352
37387,2005,NM,1,2,3,176392
37388,2005,NM,1,2,4,157208
37389,2005,NM,1,2,5,120780
37390,2005,NM,2,1,1,53110
37391,2005,NM,2,1,2,34147
37392,2005,NM,2,1,3,28083
37393,2005,NM,2,1,4,16659
37394,2005,NM,2,1,5,7800
37395,2005,NM,2,2,1,52243
37396,2005,NM,2,2,2,32635
37397,2005,NM,2,2,3,29894
37398,2005,NM,2,2,4,18712
37399,2005,NM,2,2,5,10859
37400,2005,NV,1,1,1,276215
37401,2005,NV,1,1,2,217297
37402,2005,NV,1,1,3,234394
37403,2005,NV,1,1,4,183806
37404,2005,NV,1,1,5,113085
37405,2005,NV,1,2,1,260020
37406,2005,NV,1,2,2,200141
37407,2005,NV,1,2,3,212848
37408,2005,NV,1,2,4,179880
37409,2005,NV,1,2,5,125167
37410,2005,NV,2,1,1,68633
37411,2005,NV,2,1,2,48676
37412,2005,NV,2,1,3,47114
37413,2005,NV,2,1,4,29243
37414,2005,NV,2,1,5,14834
37415,2005,NV,2,2,1,65257
37416,2005,NV,2,2,2,50838
37417,2005,NV,2,2,3,50290
37418,2005,NV,2,2,4,35748
37419,2005,NV,2,2,5,18657
37420,2005,NY,1,1,1,1829323
37421,2005,NY,1,1,2,1381536
37422,2005,NY,1,1,3,1602591
37423,2005,NY,1,1,4,1238260
37424,2005,NY,1,1,5,846849
37425,2005,NY,1,2,1,1736106
37426,2005,NY,1,2,2,1354268
37427,2005,NY,1,2,3,1612543
37428,2005,NY,1,2,4,1330337
37429,2005,NY,1,2,5,1214910
37430,2005,NY,2,1,1,756286
37431,2005,NY,2,1,2,554073
37432,2005,NY,2,1,3,534031
37433,2005,NY,2,1,4,334677
37434,2005,NY,2,1,5,167517
37435,2005,NY,2,2,1,731403
37436,2005,NY,2,2,2,611170
37437,2005,NY,2,2,3,617684
37438,2005,NY,2,2,4,414194
37439,2005,NY,2,2,5,264852
37440,2005,OH,1,1,1,1315062
37441,2005,OH,1,1,2,924730
37442,2005,OH,1,1,3,1093007
37443,2005,OH,1,1,4,885896
37444,2005,OH,1,1,5,572627
37445,2005,OH,1,2,1,1250886
37446,2005,OH,1,2,2,915236
37447,2005,OH,1,2,3,1103990
37448,2005,OH,1,2,4,926921
37449,2005,OH,1,2,5,810296
37450,2005,OH,2,1,1,292531
37451,2005,OH,2,1,2,174387
37452,2005,OH,2,1,3,164386
37453,2005,OH,2,1,4,106576
37454,2005,OH,2,1,5,57415
37455,2005,OH,2,2,1,283763
37456,2005,OH,2,2,2,188039
37457,2005,OH,2,2,3,184121
37458,2005,OH,2,2,4,126560
37459,2005,OH,2,2,5,86891
37460,2005,OK,1,1,1,375994
37461,2005,OK,1,1,2,291852
37462,2005,OK,1,1,3,301787
37463,2005,OK,1,1,4,256956
37464,2005,OK,1,1,5,178672
37465,2005,OK,1,2,1,354920
37466,2005,OK,1,2,2,276254
37467,2005,OK,1,2,3,300505
37468,2005,OK,1,2,4,268699
37469,2005,OK,1,2,5,239582
37470,2005,OK,2,1,1,133244
37471,2005,OK,2,1,2,83025
37472,2005,OK,2,1,3,67094
37473,2005,OK,2,1,4,43619
37474,2005,OK,2,1,5,19879
37475,2005,OK,2,2,1,128048
37476,2005,OK,2,2,2,80561
37477,2005,OK,2,2,3,70678
37478,2005,OK,2,2,4,48592
37479,2005,OK,2,2,5,28636
37480,2005,OR,1,1,1,435317
37481,2005,OR,1,1,2,335209
37482,2005,OR,1,1,3,356598
37483,2005,OR,1,1,4,318299
37484,2005,OR,1,1,5,196976
37485,2005,OR,1,2,1,413732
37486,2005,OR,1,2,2,320298
37487,2005,OR,1,2,3,354766
37488,2005,OR,1,2,4,328864
37489,2005,OR,1,2,5,254968
37490,2005,OR,2,1,1,50548
37491,2005,OR,2,1,2,38162
37492,2005,OR,2,1,3,32174
37493,2005,OR,2,1,4,18667
37494,2005,OR,2,1,5,7805
37495,2005,OR,2,2,1,49195
37496,2005,OR,2,2,2,38129
37497,2005,OR,2,2,3,32930
37498,2005,OR,2,2,4,20232
37499,2005,OR,2,2,5,10333
37500,2005,PA,1,1,1,1351237
37501,2005,PA,1,1,2,955701
37502,2005,PA,1,1,3,1195266
37503,2005,PA,1,1,4,994346
37504,2005,PA,1,1,5,714446
37505,2005,PA,1,2,1,1286450
37506,2005,PA,1,2,2,937524
37507,2005,PA,1,2,3,1210922
37508,2005,PA,1,2,4,1037963
37509,2005,PA,1,2,5,1023469
37510,2005,PA,2,1,1,299226
37511,2005,PA,2,1,2,191235
37512,2005,PA,2,1,3,176005
37513,2005,PA,2,1,4,110132
37514,2005,PA,2,1,5,57343
37515,2005,PA,2,2,1,289555
37516,2005,PA,2,2,2,200574
37517,2005,PA,2,2,3,195503
37518,2005,PA,2,2,4,131347
37519,2005,PA,2,2,5,91746
37520,2005,RI,1,1,1,120362
37521,2005,RI,1,1,2,89241
37522,2005,RI,1,1,3,107030
37523,2005,RI,1,1,4,83734
37524,2005,RI,1,1,5,56609
37525,2005,RI,1,2,1,115103
37526,2005,RI,1,2,2,90062
37527,2005,RI,1,2,3,112482
37528,2005,RI,1,2,4,89568
37529,2005,RI,1,2,5,85027
37530,2005,RI,2,1,1,21787
37531,2005,RI,2,1,2,15259
37532,2005,RI,2,1,3,11990
37533,2005,RI,2,1,4,6340
37534,2005,RI,2,1,5,2732
37535,2005,RI,2,2,1,21396
37536,2005,RI,2,2,2,16000
37537,2005,RI,2,2,3,12470
37538,2005,RI,2,2,4,6819
37539,2005,RI,2,2,5,3905
37540,2005,SC,1,1,1,375187
37541,2005,SC,1,1,2,295934
37542,2005,SC,1,1,3,322992
37543,2005,SC,1,1,4,277974
37544,2005,SC,1,1,5,179218
37545,2005,SC,1,2,1,353470
37546,2005,SC,1,2,2,281686
37547,2005,SC,1,2,3,320671
37548,2005,SC,1,2,4,292815
37549,2005,SC,1,2,5,238769
37550,2005,SC,2,1,1,221740
37551,2005,SC,2,1,2,136954
37552,2005,SC,2,1,3,130310
37553,2005,SC,2,1,4,93476
37554,2005,SC,2,1,5,44020
37555,2005,SC,2,2,1,216664
37556,2005,SC,2,2,2,150399
37557,2005,SC,2,2,3,153742
37558,2005,SC,2,2,4,112979
37559,2005,SC,2,2,5,71150
37560,2005,SD,1,1,1,93401
37561,2005,SD,1,1,2,67719
37562,2005,SD,1,1,3,73392
37563,2005,SD,1,1,4,63137
37564,2005,SD,1,1,5,45128
37565,2005,SD,1,2,1,88167
37566,2005,SD,1,2,2,63821
37567,2005,SD,1,2,3,72023
37568,2005,SD,1,2,4,61336
37569,2005,SD,1,2,5,60346
37570,2005,SD,2,1,1,20059
37571,2005,SD,2,1,2,10422
37572,2005,SD,2,1,3,7794
37573,2005,SD,2,1,4,3851
37574,2005,SD,2,1,5,1569
37575,2005,SD,2,2,1,19640
37576,2005,SD,2,2,2,9716
37577,2005,SD,2,2,3,7492
37578,2005,SD,2,2,4,4319
37579,2005,SD,2,2,5,2161
37580,2005,TN,1,1,1,629162
37581,2005,TN,1,1,2,484662
37582,2005,TN,1,1,3,539535
37583,2005,TN,1,1,4,450880
37584,2005,TN,1,1,5,280501
37585,2005,TN,1,2,1,594841
37586,2005,TN,1,2,2,472898
37587,2005,TN,1,2,3,542999
37588,2005,TN,1,2,4,472268
37589,2005,TN,1,2,5,388477
37590,2005,TN,2,1,1,196292
37591,2005,TN,2,1,2,124982
37592,2005,TN,2,1,3,113529
37593,2005,TN,2,1,4,71860
37594,2005,TN,2,1,5,31215
37595,2005,TN,2,2,1,191762
37596,2005,TN,2,2,2,136099
37597,2005,TN,2,2,3,131766
37598,2005,TN,2,2,4,85666
37599,2005,TN,2,2,5,51663
37600,2005,TX,1,1,1,2939150
37601,2005,TX,1,1,2,2116569
37602,2005,TX,1,1,3,2071695
37603,2005,TX,1,1,4,1470195
37604,2005,TX,1,1,5,861698
37605,2005,TX,1,2,1,2790125
37606,2005,TX,1,2,2,2009156
37607,2005,TX,1,2,3,2044639
37608,2005,TX,1,2,4,1527357
37609,2005,TX,1,2,5,1147021
37610,2005,TX,2,1,1,636083
37611,2005,TX,2,1,2,449990
37612,2005,TX,2,1,3,417865
37613,2005,TX,2,1,4,241629
37614,2005,TX,2,1,5,100251
37615,2005,TX,2,2,1,611486
37616,2005,TX,2,2,2,467397
37617,2005,TX,2,2,3,449255
37618,2005,TX,2,2,4,273325
37619,2005,TX,2,2,5,148134
37620,2005,UT,1,1,1,407503
37621,2005,UT,1,1,2,295839
37622,2005,UT,1,1,3,212866
37623,2005,UT,1,1,4,151788
37624,2005,UT,1,1,5,92226
37625,2005,UT,1,2,1,390561
37626,2005,UT,1,2,2,284369
37627,2005,UT,1,2,3,208828
37628,2005,UT,1,2,4,155471
37629,2005,UT,1,2,5,114412
37630,2005,UT,2,1,1,28730
37631,2005,UT,2,1,2,20717
37632,2005,UT,2,1,3,13716
37633,2005,UT,2,1,4,6897
37634,2005,UT,2,1,5,2696
37635,2005,UT,2,2,1,27713
37636,2005,UT,2,2,2,19121
37637,2005,UT,2,2,3,13452
37638,2005,UT,2,2,4,7376
37639,2005,UT,2,2,5,3438
37640,2005,VA,1,1,1,729122
37641,2005,VA,1,1,2,574192
37642,2005,VA,1,1,3,651596
37643,2005,VA,1,1,4,518088
37644,2005,VA,1,1,5,298524
37645,2005,VA,1,2,1,692317
37646,2005,VA,1,2,2,545077
37647,2005,VA,1,2,3,655253
37648,2005,VA,1,2,4,537637
37649,2005,VA,1,2,5,403901
37650,2005,VA,2,1,1,309897
37651,2005,VA,2,1,2,220169
37652,2005,VA,2,1,3,215681
37653,2005,VA,2,1,4,132634
37654,2005,VA,2,1,5,63556
37655,2005,VA,2,2,1,302124
37656,2005,VA,2,2,2,230340
37657,2005,VA,2,2,3,244621
37658,2005,VA,2,2,4,156327
37659,2005,VA,2,2,5,96049
37660,2005,VT,1,1,1,79264
37661,2005,VT,1,1,2,53840
37662,2005,VT,1,1,3,68966
37663,2005,VT,1,1,4,60794
37664,2005,VT,1,1,5,34462
37665,2005,VT,1,2,1,74495
37666,2005,VT,1,2,2,52921
37667,2005,VT,1,2,3,71611
37668,2005,VT,1,2,4,62019
37669,2005,VT,1,2,5,46008
37670,2005,VT,2,1,1,3112
37671,2005,VT,2,1,2,2330
37672,2005,VT,2,1,3,1682
37673,2005,VT,2,1,4,996
37674,2005,VT,2,1,5,347
37675,2005,VT,2,2,1,3147
37676,2005,VT,2,2,2,2123
37677,2005,VT,2,2,3,1722
37678,2005,VT,2,2,4,1007
37679,2005,VT,2,2,5,369
37680,2005,WA,1,1,1,726213
37681,2005,WA,1,1,2,544925
37682,2005,WA,1,1,3,621540
37683,2005,WA,1,1,4,502556
37684,2005,WA,1,1,5,287483
37685,2005,WA,1,2,1,686993
37686,2005,WA,1,2,2,522151
37687,2005,WA,1,2,3,610567
37688,2005,WA,1,2,4,510813
37689,2005,WA,1,2,5,369807
37690,2005,WA,2,1,1,145299
37691,2005,WA,2,1,2,109747
37692,2005,WA,2,1,3,95167
37693,2005,WA,2,1,4,55535
37694,2005,WA,2,1,5,23444
37695,2005,WA,2,2,1,139866
37696,2005,WA,2,2,2,109476
37697,2005,WA,2,2,3,100517
37698,2005,WA,2,2,4,62369
37699,2005,WA,2,2,5,32837
37700,2005,WI,1,1,1,664791
37701,2005,WI,1,1,2,484953
37702,2005,WI,1,1,3,581505
37703,2005,WI,1,1,4,456427
37704,2005,WI,1,1,5,295913
37705,2005,WI,1,2,1,631745
37706,2005,WI,1,2,2,461121
37707,2005,WI,1,2,3,571263
37708,2005,WI,1,2,4,456731
37709,2005,WI,1,2,5,401374
37710,2005,WI,2,1,1,112281
37711,2005,WI,2,1,2,64591
37712,2005,WI,2,1,3,50746
37713,2005,WI,2,1,4,27052
37714,2005,WI,2,1,5,10846
37715,2005,WI,2,2,1,108214
37716,2005,WI,2,2,2,65905
37717,2005,WI,2,2,3,53856
37718,2005,WI,2,2,4,30961
37719,2005,WI,2,2,5,15891
37720,2005,WV,1,1,1,213029
37721,2005,WV,1,1,2,163345
37722,2005,WV,1,1,3,184369
37723,2005,WV,1,1,4,174615
37724,2005,WV,1,1,5,115492
37725,2005,WV,1,2,1,202337
37726,2005,WV,1,2,2,161802
37727,2005,WV,1,2,3,188172
37728,2005,WV,1,2,4,178399
37729,2005,WV,1,2,5,157821
37730,2005,WV,2,1,1,12784
37731,2005,WV,2,1,2,10753
