,year,state,race,sex,age,state_fips,population
26478,1994,WI,2,2,4,13420,17304
26479,1994,WI,2,2,5,14300,10123
26480,1994,WV,1,1,1,14850,237962
26481,1994,WV,1,1,2,8910,174657
26482,1994,WV,1,1,3,8910,197518
26483,1994,WV,1,1,4,8910,127991
26484,1994,WV,1,1,5,14850,108263
26485,1994,WV,1,2,1,14850,224942
26486,1994,WV,1,2,2,8910,179806
26487,1994,WV,1,2,3,8910,202388
26488,1994,WV,1,2,4,8910,137900
26489,1994,WV,1,2,5,14850,160858
26490,1994,WV,2,1,1,18792,11288
26491,1994,WV,2,1,2,11880,8138
26492,1994,WV,2,1,3,12582,7100
26493,1994,WV,2,1,4,11610,3402
26494,1994,WV,2,1,5,10800,3058
26495,1994,WV,2,2,1,17928,10568
26496,1994,WV,2,2,2,11988,7557
26497,1994,WV,2,2,3,12420,7233
26498,1994,WV,2,2,4,11826,4263
26499,1994,WV,2,2,5,13176,5529
26500,1994,WY,1,1,1,6440,75022
26501,1994,WY,1,1,2,3864,46517
26502,1994,WY,1,1,3,3864,58002
26503,1994,WY,1,1,4,3864,30818
26504,1994,WY,1,1,5,6440,22317
26505,1994,WY,1,2,1,6440,70488
26506,1994,WY,1,2,2,3864,44933
26507,1994,WY,1,2,3,3864,55790
26508,1994,WY,1,2,4,3864,30059
26509,1994,WY,1,2,5,6440,29067
26510,1994,WY,2,1,1,8176,3679
26511,1994,WY,2,1,2,4872,2290
26512,1994,WY,2,1,3,4872,1674
26513,1994,WY,2,1,4,3192,690
26514,1994,WY,2,1,5,2352,294
26515,1994,WY,2,2,1,7728,3555
26516,1994,WY,2,2,2,4928,2117
26517,1994,WY,2,2,3,4480,1797
26518,1994,WY,2,2,4,3472,795
26519,1994,WY,2,2,5,2800,379
26520,1995,AK,1,1,1,266,73036
26521,1995,AK,1,1,2,162,55733
26522,1995,AK,1,1,3,162,71807
26523,1995,AK,1,1,4,162,29957
26524,1995,AK,1,1,5,218,10695
26525,1995,AK,1,2,1,270,67499
26526,1995,AK,1,2,2,162,49119
26527,1995,AK,1,2,3,162,63032
26528,1995,AK,1,2,4,162,24461
26529,1995,AK,1,2,5,196,11626
26530,1995,AK,2,1,1,380,30950
26531,1995,AK,2,1,2,242,17751
26532,1995,AK,2,1,3,258,15896
26533,1995,AK,2,1,4,226,6411
26534,1995,AK,2,1,5,268,2973
26535,1995,AK,2,2,1,372,29753
26536,1995,AK,2,2,2,226,17052
26537,1995,AK,2,2,3,218,16048
26538,1995,AK,2,2,4,200,6848
26539,1995,AK,2,2,5,282,3765
26540,1995,AL,1,1,1,335,418473
26541,1995,AL,1,1,2,201,342071
26542,1995,AL,1,1,3,201,351955
26543,1995,AL,1,1,4,201,235155
26544,1995,AL,1,1,5,335,179391
26545,1995,AL,1,2,1,335,394336
26546,1995,AL,1,2,2,201,336278
26547,1995,AL,1,2,3,201,353738
26548,1995,AL,1,2,4,201,252802
26549,1995,AL,1,2,5,335,269894
26550,1995,AL,2,1,1,564,213649
26551,1995,AL,2,1,2,352,123835
26552,1995,AL,2,1,3,352,108226
26553,1995,AL,2,1,4,336,52228
26554,1995,AL,2,1,5,446,41320
26555,1995,AL,2,2,1,563,210960
26556,1995,AL,2,2,2,362,143592
26557,1995,AL,2,2,3,373,130449
26558,1995,AL,2,2,4,357,67722
26559,1995,AL,2,2,5,482,70726
26560,1995,AR,1,1,1,1875,293976
26561,1995,AR,1,1,2,1125,217953
26562,1995,AR,1,1,3,1125,223032
26563,1995,AR,1,1,4,1125,154749
26564,1995,AR,1,1,5,1875,134908
26565,1995,AR,1,2,1,1875,276487
26566,1995,AR,1,2,2,1125,214159
26567,1995,AR,1,2,3,1125,226074
26568,1995,AR,1,2,4,1125,166013
26569,1995,AR,1,2,5,1875,192130
26570,1995,AR,2,1,1,2925,86838
26571,1995,AR,2,1,2,1815,45105
26572,1995,AR,2,1,3,1870,38820
26573,1995,AR,2,1,4,1730,17676
26574,1995,AR,2,1,5,1930,15569
26575,1995,AR,2,2,1,2875,84982
26576,1995,AR,2,2,2,1830,52615
26577,1995,AR,2,2,3,1905,45997
26578,1995,AR,2,2,4,1765,22579
26579,1995,AR,2,2,5,2260,25737
26580,1995,AZ,1,1,1,300,563607
26581,1995,AZ,1,1,2,180,466488
26582,1995,AZ,1,1,3,180,426218
26583,1995,AZ,1,1,4,180,250844
26584,1995,AZ,1,1,5,300,250328
26585,1995,AZ,1,2,1,300,532650
26586,1995,AZ,1,2,2,180,434130
26587,1995,AZ,1,2,3,180,424470
26588,1995,AZ,1,2,4,180,271955
26589,1995,AZ,1,2,5,300,321098
26590,1995,AZ,2,1,1,572,100302
26591,1995,AZ,2,1,2,348,65537
26592,1995,AZ,2,1,3,356,46104
26593,1995,AZ,2,1,4,348,20268
26594,1995,AZ,2,1,5,484,10963
26595,1995,AZ,2,2,1,572,97438
26596,1995,AZ,2,2,2,352,63073
26597,1995,AZ,2,2,3,348,48806
26598,1995,AZ,2,2,4,332,23511
26599,1995,AZ,2,2,5,512,14709
26600,1995,CA,1,1,1,1740,3917501
26601,1995,CA,1,1,2,1044,3214176
26602,1995,CA,1,1,3,1044,2866345
26603,1995,CA,1,1,4,1044,1487178
26604,1995,CA,1,1,5,1734,1217378
26605,1995,CA,1,2,1,1740,3691025
26606,1995,CA,1,2,2,1044,2879353
26607,1995,CA,1,2,3,1044,2771337
26608,1995,CA,1,2,4,1044,1553724
26609,1995,CA,1,2,5,1740,1699993
26610,1995,CA,2,1,1,3336,1084191
26611,1995,CA,2,1,2,2034,819706
26612,1995,CA,2,1,3,2034,688948
26613,1995,CA,2,1,4,1992,329530
26614,1995,CA,2,1,5,2970,203428
26615,1995,CA,2,2,1,3312,1031187
26616,1995,CA,2,2,2,1974,832313
26617,1995,CA,2,2,3,1974,749147
26618,1995,CA,2,2,4,1902,379176
26619,1995,CA,2,2,5,3030,280946
26620,1995,CO,1,1,1,2520,507278
26621,1995,CO,1,1,2,1512,424934
26622,1995,CO,1,1,3,1512,460278
26623,1995,CO,1,1,4,1512,223481
26624,1995,CO,1,1,5,2504,151717
26625,1995,CO,1,2,1,2520,477397
26626,1995,CO,1,2,2,1512,398036
26627,1995,CO,1,2,3,1512,453819
26628,1995,CO,1,2,4,1512,229141
26629,1995,CO,1,2,5,2504,211778
26630,1995,CO,2,1,1,2984,50756
26631,1995,CO,2,1,2,1992,41250
26632,1995,CO,2,1,3,2016,32805
26633,1995,CO,2,1,4,1416,13076
26634,1995,CO,2,1,5,1336,6162
26635,1995,CO,2,2,1,2888,49653
26636,1995,CO,2,2,2,1744,38420
26637,1995,CO,2,2,3,1744,33313
26638,1995,CO,2,2,4,1376,14503
26639,1995,CO,2,2,5,1368,8856
26640,1995,CT,1,1,1,360,382460
26641,1995,CT,1,1,2,216,308307
26642,1995,CT,1,1,3,216,346542
26643,1995,CT,1,1,4,216,205189
26644,1995,CT,1,1,5,360,177542
26645,1995,CT,1,2,1,360,363033
26646,1995,CT,1,2,2,216,305789
26647,1995,CT,1,2,3,216,355617
26648,1995,CT,1,2,4,216,218804
26649,1995,CT,1,2,5,360,266838
26650,1995,CT,2,1,1,720,71187
26651,1995,CT,2,1,2,432,51218
26652,1995,CT,2,1,3,432,38611
26653,1995,CT,2,1,4,432,18851
26654,1995,CT,2,1,5,684,9004
26655,1995,CT,2,2,1,720,68669
26656,1995,CT,2,2,2,432,55424
26657,1995,CT,2,2,3,432,44209
26658,1995,CT,2,2,4,432,22898
26659,1995,CT,2,2,5,702,13952
26660,1995,DC,1,1,1,55,14988
26661,1995,DC,1,1,2,33,35160
26662,1995,DC,1,1,3,33,22063
26663,1995,DC,1,1,4,33,11954
26664,1995,DC,1,1,5,55,8555
26665,1995,DC,1,2,1,55,15238
26666,1995,DC,1,2,2,33,34869
26667,1995,DC,1,2,3,33,19526
26668,1995,DC,1,2,4,33,11563
26669,1995,DC,1,2,5,55,13045
26670,1995,DC,2,1,1,110,54105
26671,1995,DC,2,1,2,66,46177
26672,1995,DC,2,1,3,66,38507
26673,1995,DC,2,1,4,66,21983
26674,1995,DC,2,1,5,110,19117
26675,1995,DC,2,2,1,110,53512
26676,1995,DC,2,2,2,66,54119
26677,1995,DC,2,2,3,66,44283
26678,1995,DC,2,2,4,66,28336
26679,1995,DC,2,2,5,110,33417
26680,1995,DE,1,1,1,150,75895
26681,1995,DE,1,1,2,90,66058
26682,1995,DE,1,1,3,90,65745
26683,1995,DE,1,1,4,90,40769
26684,1995,DE,1,1,5,150,34259
26685,1995,DE,1,2,1,150,72339
26686,1995,DE,1,2,2,90,65421
26687,1995,DE,1,2,3,90,66406
26688,1995,DE,1,2,4,90,43818
26689,1995,DE,1,2,5,150,47822
26690,1995,DE,2,1,1,300,26565
26691,1995,DE,2,1,2,180,18269
26692,1995,DE,2,1,3,180,15203
26693,1995,DE,2,1,4,180,7516
26694,1995,DE,2,1,5,290,4310
26695,1995,DE,2,2,1,300,26154
26696,1995,DE,2,2,2,180,19979
26697,1995,DE,2,2,3,180,17940
26698,1995,DE,2,2,4,180,8734
26699,1995,DE,2,2,5,300,6532
26700,1995,FL,1,1,1,4020,1436070
26701,1995,FL,1,1,2,2412,1246102
26702,1995,FL,1,1,3,2412,1288493
26703,1995,FL,1,1,4,2412,852974
26704,1995,FL,1,1,5,4020,1079883
26705,1995,FL,1,2,1,4020,1353960
26706,1995,FL,1,2,2,2412,1192016
26707,1995,FL,1,2,3,2412,1296272
26708,1995,FL,1,2,4,2412,949327
26709,1995,FL,1,2,5,4020,1420861
26710,1995,FL,2,1,1,7512,461087
26711,1995,FL,2,1,2,4764,282943
26712,1995,FL,2,1,3,4728,238032
26713,1995,FL,2,1,4,4656,113089
26714,1995,FL,2,1,5,6684,66704
26715,1995,FL,2,2,1,7632,448897
26716,1995,FL,2,2,2,4668,306245
26717,1995,FL,2,2,3,4740,270419
26718,1995,FL,2,2,4,4632,134173
26719,1995,FL,2,2,5,6864,100328
26720,1995,GA,1,1,1,10335,701294
26721,1995,GA,1,1,2,6201,633931
26722,1995,GA,1,1,3,6201,614084
26723,1995,GA,1,1,4,6201,354585
26724,1995,GA,1,1,5,10335,231446
26725,1995,GA,1,2,1,10335,656568
26726,1995,GA,1,2,2,6201,594717
26727,1995,GA,1,2,3,6201,608582
26728,1995,GA,1,2,4,6201,369774
26729,1995,GA,1,2,5,10335,353964
26730,1995,GA,2,1,1,16393,402857
26731,1995,GA,2,1,2,10478,272324
26732,1995,GA,2,1,3,10413,220930
26733,1995,GA,2,1,4,9139,91633
26734,1995,GA,2,1,5,11648,52690
26735,1995,GA,2,2,1,16094,394503
26736,1995,GA,2,2,2,10426,305870
26737,1995,GA,2,2,3,10621,258546
26738,1995,GA,2,2,4,9490,114707
26739,1995,GA,2,2,5,12350,95408
26740,1995,HI,1,1,1,75,36013
26741,1995,HI,1,1,2,45,45217
26742,1995,HI,1,1,3,45,44731
26743,1995,HI,1,1,4,45,21486
26744,1995,HI,1,1,5,75,15400
26745,1995,HI,1,2,1,75,34506
26746,1995,HI,1,2,2,45,32795
26747,1995,HI,1,2,3,45,38910
26748,1995,HI,1,2,4,45,19663
26749,1995,HI,1,2,5,75,18129
26750,1995,HI,2,1,1,150,139816
26751,1995,HI,2,1,2,90,102862
26752,1995,HI,2,1,3,90,95646
26753,1995,HI,2,1,4,90,53751
26754,1995,HI,2,1,5,150,52058
26755,1995,HI,2,2,1,150,130637
26756,1995,HI,2,2,2,90,96410
26757,1995,HI,2,2,3,90,97340
26758,1995,HI,2,2,4,90,60298
26759,1995,HI,2,2,5,150,61186
26760,1995,IA,1,1,1,9405,396084
26761,1995,IA,1,1,2,5643,282853
26762,1995,IA,1,1,3,5643,308543
26763,1995,IA,1,1,4,5643,186635
26764,1995,IA,1,1,5,9405,174352
26765,1995,IA,1,2,1,9405,376532
26766,1995,IA,1,2,2,5643,278122
26767,1995,IA,1,2,3,5643,308366
26768,1995,IA,1,2,4,5643,196730
26769,1995,IA,1,2,5,9405,260786
26770,1995,IA,2,1,1,10583,19670
26771,1995,IA,2,1,2,6175,15132
26772,1995,IA,2,1,3,5491,9071
26773,1995,IA,2,1,4,3648,3784
26774,1995,IA,2,1,5,2850,1737
26775,1995,IA,2,2,1,10697,19163
26776,1995,IA,2,2,2,6327,14151
26777,1995,IA,2,2,3,5624,8963
26778,1995,IA,2,2,4,3667,4122
26779,1995,IA,2,2,5,3420,2577
26780,1995,ID,1,1,1,3520,192918
26781,1995,ID,1,1,2,2112,117429
26782,1995,ID,1,1,3,2112,129536
26783,1995,ID,1,1,4,2112,73397
26784,1995,ID,1,1,5,3520,58219
26785,1995,ID,1,2,1,3520,183592
26786,1995,ID,1,2,2,2112,112426
26787,1995,ID,1,2,3,2112,127708
26788,1995,ID,1,2,4,2112,73748
26789,1995,ID,1,2,5,3504,75086
26790,1995,ID,2,1,1,4032,6450
26791,1995,ID,2,1,2,2336,4755
26792,1995,ID,2,1,3,2352,3459
26793,1995,ID,2,1,4,1936,1304
26794,1995,ID,2,1,5,1792,671
26795,1995,ID,2,2,1,4064,6350
26796,1995,ID,2,2,2,2320,4454
26797,1995,ID,2,2,3,2416,3512
26798,1995,ID,2,2,4,1904,1496
26799,1995,ID,2,2,5,1952,812
26800,1995,IL,1,1,1,8670,1378304
26801,1995,IL,1,1,2,5202,1130305
26802,1995,IL,1,1,3,5202,1112824
26803,1995,IL,1,1,4,5202,641676
26804,1995,IL,1,1,5,8670,527990
26805,1995,IL,1,2,1,8670,1299005
26806,1995,IL,1,2,2,5202,1079845
26807,1995,IL,1,2,3,5202,1105442
26808,1995,IL,1,2,4,5202,677199
26809,1995,IL,1,2,5,8670,800210
26810,1995,IL,2,1,1,12223,406428
26811,1995,IL,2,1,2,8194,260020
26812,1995,IL,2,1,3,7633,217307
26813,1995,IL,2,1,4,6579,115278
26814,1995,IL,2,1,5,6630,67201
26815,1995,IL,2,2,1,12138,393882
26816,1995,IL,2,2,2,7361,288552
26817,1995,IL,2,2,3,7565,260595
26818,1995,IL,2,2,4,6562,142184
26819,1995,IL,2,2,5,7667,104190
26820,1995,IN,1,1,1,8280,761342
26821,1995,IN,1,1,2,4968,588587
26822,1995,IN,1,1,3,4968,604693
26823,1995,IN,1,1,4,4968,357748
26824,1995,IN,1,1,5,8280,278082
26825,1995,IN,1,2,1,8280,721706
26826,1995,IN,1,2,2,4968,581561
26827,1995,IN,1,2,3,4968,608645
26828,1995,IN,1,2,4,4968,379221
26829,1995,IN,1,2,5,8280,419571
26830,1995,IN,2,1,1,12402,100272
26831,1995,IN,2,1,2,8388,64760
26832,1995,IN,2,1,3,7956,53351
26833,1995,IN,2,1,4,6570,26956
26834,1995,IN,2,1,5,6282,17008
26835,1995,IN,2,2,1,12312,97420
26836,1995,IN,2,2,2,7578,70403
26837,1995,IN,2,2,3,7596,61564
26838,1995,IN,2,2,4,6534,32329
26839,1995,IN,2,2,5,7398,26240
26840,1995,KS,1,1,1,10500,351904
26841,1995,KS,1,1,2,6300,256456
26842,1995,KS,1,1,3,6300,270328
26843,1995,KS,1,1,4,6300,152632
26844,1995,KS,1,1,5,10500,138602
26845,1995,KS,1,2,1,10500,332435
26846,1995,KS,1,2,2,6300,244436
26847,1995,KS,1,2,3,6300,267453
26848,1995,KS,1,2,4,6300,159493
26849,1995,KS,1,2,5,10500,204065
26850,1995,KS,2,1,1,10680,43122
26851,1995,KS,2,1,2,6800,30074
26852,1995,KS,2,1,3,6680,22335
26853,1995,KS,2,1,4,5380,9843
26854,1995,KS,2,1,5,5500,5648
26855,1995,KS,2,2,1,11080,40804
26856,1995,KS,2,2,2,6380,28275
26857,1995,KS,2,2,3,6440,23420
26858,1995,KS,2,2,4,5540,11173
26859,1995,KS,2,2,5,6960,8509
26860,1995,KY,1,1,1,12600,508731
26861,1995,KY,1,1,2,7560,396166
26862,1995,KY,1,1,3,7560,402428
26863,1995,KY,1,1,4,7560,246640
26864,1995,KY,1,1,5,12600,186219
26865,1995,KY,1,2,1,12600,480974
26866,1995,KY,1,2,2,7560,397161
26867,1995,KY,1,2,3,7560,412649
26868,1995,KY,1,2,4,7560,264310
26869,1995,KY,1,2,5,12600,279076
26870,1995,KY,2,1,1,16317,56155
26871,1995,KY,2,1,2,10332,38018
26872,1995,KY,2,1,3,10353,31032
26873,1995,KY,2,1,4,9051,14293
26874,1995,KY,2,1,5,9954,10308
26875,1995,KY,2,2,1,16002,53736
26876,1995,KY,2,2,2,10185,39494
26877,1995,KY,2,2,3,10689,35316
26878,1995,KY,2,2,4,9282,17604
26879,1995,KY,2,2,5,11130,17117
26880,1995,LA,1,1,1,7040,414982
26881,1995,LA,1,1,2,4224,318047
26882,1995,LA,1,1,3,4224,331266
26883,1995,LA,1,1,4,4224,200277
26884,1995,LA,1,1,5,7040,153378
26885,1995,LA,1,2,1,7040,394983
26886,1995,LA,1,2,2,4224,315373
26887,1995,LA,1,2,3,4224,330271
26888,1995,LA,1,2,4,4224,212903
26889,1995,LA,1,2,5,7040,227575
26890,1995,LA,2,1,1,12342,290711
26891,1995,LA,2,1,2,7700,157440
26892,1995,LA,2,1,3,7722,135312
26893,1995,LA,2,1,4,7238,66045
26894,1995,LA,2,1,5,9614,46520
26895,1995,LA,2,2,1,12342,285922
26896,1995,LA,2,2,2,7678,177993
26897,1995,LA,2,2,3,7942,163421
26898,1995,LA,2,2,4,7436,83336
26899,1995,LA,2,2,5,10054,73024
26900,1995,MA,1,1,1,1750,714814
26901,1995,MA,1,1,2,1050,647188
26902,1995,MA,1,1,3,1050,629665
26903,1995,MA,1,1,4,1050,358678
26904,1995,MA,1,1,5,1750,320013
26905,1995,MA,1,2,1,1750,681117
26906,1995,MA,1,2,2,1050,657314
26907,1995,MA,1,2,3,1050,652914
26908,1995,MA,1,2,4,1050,390277
26909,1995,MA,1,2,5,1750,502747
26910,1995,MA,2,1,1,3425,103246
26911,1995,MA,2,1,2,2100,83362
26912,1995,MA,2,1,3,2050,59463
26913,1995,MA,2,1,4,2025,24941
26914,1995,MA,2,1,5,3050,13003
26915,1995,MA,2,2,1,3425,100916
26916,1995,MA,2,2,2,2100,89717
26917,1995,MA,2,2,3,2050,63319
26918,1995,MA,2,2,4,2025,29187
26919,1995,MA,2,2,5,3200,19564
26920,1995,MD,1,1,1,2880,467442
26921,1995,MD,1,1,2,1728,385379
26922,1995,MD,1,1,3,1728,424342
26923,1995,MD,1,1,4,1728,248450
26924,1995,MD,1,1,5,2880,187657
26925,1995,MD,1,2,1,2880,442029
26926,1995,MD,1,2,2,1728,379672
26927,1995,MD,1,2,3,1728,426884
26928,1995,MD,1,2,4,1728,258394
26929,1995,MD,1,2,5,2880,276793
26930,1995,MD,2,1,1,5592,258269
26931,1995,MD,2,1,2,3432,187602
26932,1995,MD,2,1,3,3384,169127
26933,1995,MD,2,1,4,3336,83934
26934,1995,MD,2,1,5,4584,41320
26935,1995,MD,2,2,1,5496,252207
26936,1995,MD,2,2,2,3408,213250
26937,1995,MD,2,2,3,3384,204125
26938,1995,MD,2,2,4,3360,98935
26939,1995,MD,2,2,5,4824,64222
26940,1995,ME,1,1,1,1840,171343
26941,1995,ME,1,1,2,1104,121037
26942,1995,ME,1,1,3,1104,145979
26943,1995,ME,1,1,4,1104,84833
26944,1995,ME,1,1,5,1840,71188
26945,1995,ME,1,2,1,1840,162366
26946,1995,ME,1,2,2,1104,124328
26947,1995,ME,1,2,3,1104,149391
26948,1995,ME,1,2,4,1104,88598
26949,1995,ME,1,2,5,1840,104199
26950,1995,ME,2,1,1,3243,3811
26951,1995,ME,2,1,2,2070,2885
26952,1995,ME,2,1,3,2024,2237
26953,1995,ME,2,1,4,1679,803
26954,1995,ME,2,1,5,1242,268
26955,1995,ME,2,2,1,3243,4007
26956,1995,ME,2,2,2,1955,2733
26957,1995,ME,2,2,3,1817,2223
26958,1995,ME,2,2,4,1564,860
26959,1995,ME,2,2,5,1633,391
26960,1995,MI,1,1,1,10790,1153199
26961,1995,MI,1,1,2,6474,879840
26962,1995,MI,1,1,3,6474,943727
26963,1995,MI,1,1,4,6474,548920
26964,1995,MI,1,1,5,10790,435874
26965,1995,MI,1,2,1,10790,1092316
26966,1995,MI,1,2,2,6474,866071
26967,1995,MI,1,2,3,6474,942814
26968,1995,MI,1,2,4,6474,573633
26969,1995,MI,1,2,5,10790,632438
26970,1995,MI,2,1,1,18408,292635
26971,1995,MI,2,1,2,12012,182974
26972,1995,MI,2,1,3,11544,157935
26973,1995,MI,2,1,4,9906,77057
26974,1995,MI,2,1,5,10790,51482
26975,1995,MI,2,2,1,17602,285427
26976,1995,MI,2,2,2,10504,205561
26977,1995,MI,2,2,3,10140,185838
26978,1995,MI,2,2,4,9464,91928
26979,1995,MI,2,2,5,11908,76542
26980,1995,MN,1,1,1,11745,634140
26981,1995,MN,1,1,2,7047,475844
26982,1995,MN,1,1,3,7047,519924
26983,1995,MN,1,1,4,7047,280276
26984,1995,MN,1,1,5,11745,233054
26985,1995,MN,1,2,1,11745,601078
26986,1995,MN,1,2,2,7047,469123
26987,1995,MN,1,2,3,7047,514820
26988,1995,MN,1,2,4,7047,288152
26989,1995,MN,1,2,5,11745,337240
26990,1995,MN,2,1,1,16848,67827
26991,1995,MN,2,1,2,9963,42163
26992,1995,MN,2,1,3,9207,29093
26993,1995,MN,2,1,4,6507,10130
26994,1995,MN,2,1,5,5049,4281
26995,1995,MN,2,2,1,17064,67307
26996,1995,MN,2,2,2,8910,41319
26997,1995,MN,2,2,3,8451,27569
26998,1995,MN,2,2,4,6318,10873
26999,1995,MN,2,2,5,5562,5967
27000,1995,MO,1,1,1,16675,663790
27001,1995,MO,1,1,2,10005,496647
27002,1995,MO,1,1,3,10005,520579
27003,1995,MO,1,1,4,10005,324649
27004,1995,MO,1,1,5,16675,277734
27005,1995,MO,1,2,1,16675,629416
27006,1995,MO,1,2,2,10005,495012
27007,1995,MO,1,2,3,10005,528352
27008,1995,MO,1,2,4,10005,345883
27009,1995,MO,1,2,5,16675,414866
27010,1995,MO,2,1,1,22069,124986
27011,1995,MO,2,1,2,14384,77165
27012,1995,MO,2,1,3,14065,64221
27013,1995,MO,2,1,4,12325,32085
27014,1995,MO,2,1,5,12731,21213
27015,1995,MO,2,2,1,21344,122237
27016,1995,MO,2,2,2,13572,86404
27017,1995,MO,2,2,3,14094,77803
27018,1995,MO,2,2,4,12586,40533
27019,1995,MO,2,2,5,14123,34672
27020,1995,MS,1,1,1,11452,235217
27021,1995,MS,1,1,2,6888,186401
27022,1995,MS,1,1,3,6888,187421
27023,1995,MS,1,1,4,6888,127219
27024,1995,MS,1,1,5,11480,97887
27025,1995,MS,1,2,1,11480,220403
27026,1995,MS,1,2,2,6888,179662
27027,1995,MS,1,2,3,6888,187762
27028,1995,MS,1,2,4,6888,134874
27029,1995,MS,1,2,5,11480,149015
27030,1995,MS,2,1,1,18256,202646
27031,1995,MS,2,1,2,11256,108059
27032,1995,MS,2,1,3,11424,88668
27033,1995,MS,2,1,4,10276,41133
27034,1995,MS,2,1,5,13580,34019
27035,1995,MS,2,2,1,18396,200104
27036,1995,MS,2,2,2,11452,127027
27037,1995,MS,2,2,3,11956,106170
27038,1995,MS,2,2,4,10892,53273
27039,1995,MS,2,2,5,14728,55699
27040,1995,MT,1,1,1,8400,121075
27041,1995,MT,1,1,2,5040,76298
27042,1995,MT,1,1,3,5040,100859
27043,1995,MT,1,1,4,5040,58518
27044,1995,MT,1,1,5,8370,49102
27045,1995,MT,1,2,1,8400,114003
27046,1995,MT,1,2,2,5040,74085
27047,1995,MT,1,2,3,5040,99837
27048,1995,MT,1,2,4,5040,57907
27049,1995,MT,1,2,5,8400,64144
27050,1995,MT,2,1,1,7470,14071
27051,1995,MT,2,1,2,4560,6754
27052,1995,MT,2,1,3,4680,5741
27053,1995,MT,2,1,4,3630,2491
27054,1995,MT,2,1,5,3480,1078
27055,1995,MT,2,2,1,7290,13244
27056,1995,MT,2,2,2,4260,7016
27057,1995,MT,2,2,3,4410,6000
27058,1995,MT,2,2,4,3480,2905
27059,1995,MT,2,2,5,3780,1425
27060,1995,NC,1,1,1,18500,701957
27061,1995,NC,1,1,2,11100,675488
27062,1995,NC,1,1,3,11100,638339
27063,1995,NC,1,1,4,11100,399099
27064,1995,NC,1,1,5,18500,302982
27065,1995,NC,1,2,1,18500,663574
27066,1995,NC,1,2,2,11100,627783
27067,1995,NC,1,2,3,11100,639360
27068,1995,NC,1,2,4,11100,429392
27069,1995,NC,1,2,5,18500,452978
27070,1995,NC,2,1,1,33374,313517
27071,1995,NC,2,1,2,20868,216802
27072,1995,NC,2,1,3,20498,180639
27073,1995,NC,2,1,4,19240,84894
27074,1995,NC,2,1,5,24864,57729
27075,1995,NC,2,2,1,33374,306590
27076,1995,NC,2,2,2,20683,237140
27077,1995,NC,2,2,3,21016,210676
27078,1995,NC,2,2,4,19943,105365
27079,1995,NC,2,2,5,28083,100370
27080,1995,ND,1,1,1,10070,90287
27081,1995,ND,1,1,2,6042,66812
27082,1995,ND,1,1,3,6042,69800
27083,1995,ND,1,1,4,6042,39394
27084,1995,ND,1,1,5,10070,39565
27085,1995,ND,1,2,1,10070,84882
27086,1995,ND,1,2,2,6042,61238
27087,1995,ND,1,2,3,6042,66436
27088,1995,ND,1,2,4,6042,39917
27089,1995,ND,1,2,5,10032,53959
27090,1995,ND,2,1,1,7144,8404
27091,1995,ND,2,1,2,4256,4815
27092,1995,ND,2,1,3,3876,2833
27093,1995,ND,2,1,4,2774,1179
27094,1995,ND,2,1,5,2052,490
27095,1995,ND,2,2,1,7068,7913
27096,1995,ND,2,2,2,3876,4519
27097,1995,ND,2,2,3,4028,3287
27098,1995,ND,2,2,4,3230,1408
27099,1995,ND,2,2,5,2774,694
27100,1995,NE,1,1,1,14384,232187
27101,1995,NE,1,1,2,8649,164172
27102,1995,NE,1,1,3,8649,175457
27103,1995,NE,1,1,4,8649,100677
27104,1995,NE,1,1,5,14415,92296
27105,1995,NE,1,2,1,14415,220977
27106,1995,NE,1,2,2,8649,160124
27107,1995,NE,1,2,3,8649,174687
27108,1995,NE,1,2,4,8649,104814
27109,1995,NE,1,2,5,14415,134682
27110,1995,NE,2,1,1,10292,19878
27111,1995,NE,2,1,2,5890,12842
27112,1995,NE,2,1,3,5177,8640
27113,1995,NE,2,1,4,3379,3910
27114,1995,NE,2,1,5,2573,1998
27115,1995,NE,2,2,1,10137,19283
27116,1995,NE,2,2,2,5828,13048
27117,1995,NE,2,2,3,5363,9637
27118,1995,NE,2,2,4,3782,4555
27119,1995,NE,2,2,5,3193,3128
27120,1995,NH,1,1,1,1650,162973
27121,1995,NH,1,1,2,990,119873
27122,1995,NH,1,1,3,990,142680
27123,1995,NH,1,1,4,990,73884
27124,1995,NH,1,1,5,1650,56903
27125,1995,NH,1,2,1,1650,155929
27126,1995,NH,1,2,2,990,121942
27127,1995,NH,1,2,3,990,143207
27128,1995,NH,1,2,4,990,75394
27129,1995,NH,1,2,5,1650,82193
27130,1995,NH,2,1,1,3069,3743
27131,1995,NH,2,1,2,1914,3607
27132,1995,NH,2,1,3,1848,2718
27133,1995,NH,2,1,4,1815,1067
27134,1995,NH,2,1,5,1782,361
27135,1995,NH,2,2,1,3036,3652
27136,1995,NH,2,2,2,1881,3306
27137,1995,NH,2,2,3,1782,2682
27138,1995,NH,2,2,4,1617,1008
27139,1995,NH,2,2,5,1782,439
27140,1995,NJ,1,1,1,3570,855053
27141,1995,NJ,1,1,2,2142,698364
27142,1995,NJ,1,1,3,2142,759534
27143,1995,NJ,1,1,4,2142,453032
27144,1995,NJ,1,1,5,3570,394486
27145,1995,NJ,1,2,1,3570,809878
27146,1995,NJ,1,2,2,2142,680819
27147,1995,NJ,1,2,3,2142,774132
